dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file,win_probability,days_left,decision,ev_fight,ev_diff,priority_score
DSP-04159,ORD-19166,duplicate_charge,2026-04-30,16,pending,0.4293,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-00341,4909.7,digital_goods,2026-04-14,False,,True,True,False,0.30026102,4,FIGHT,1174.1915331363678,1174.1915331363678,0.5136791946308595
DSP-10761,ORD-06415,unauthorized_transaction,2026-07-07,14,pending,0.6168,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02454,1251.05,electronics,2026-06-23,True,2026-06-30,True,True,False,0.6268528,6,FIGHT,484.22420842945576,484.22420842945576,0.32635100671140627
DSP-07449,ORD-13455,not_as_described,2026-06-03,24,pending,0.6513,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02801,916.35,apparel,2026-05-10,True,2026-05-16,True,True,False,0.5881063,0,FIGHT,238.9111847341061,238.9111847341061,0.4328731543624139
DSP-10466,ORD-15588,item_not_received,2026-07-04,24,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-04477,846.19,electronics,2026-06-10,False,,True,False,True,0.07743411,0,CONCEDE,-234.47603243812918,-234.47603243812918,0.43004791946308524
DSP-13933,ORD-15440,item_not_received,2026-08-08,5,pending,0.5565,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False,CUST-00237,1353.9,apparel,2026-08-03,True,2026-08-10,True,True,False,0.5116585,15,FIGHT,392.7344292104244,392.7344292104244,0.15049261744966105
DSP-01475,ORD-01873,item_not_received,2026-04-03,22,pending,0.7301,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02317,637.37,electronics,2026-03-12,True,2026-03-16,True,True,False,0.7522229,0,FIGHT,179.44430698275568,179.44430698275568,0.4216390604026831
DSP-09674,ORD-17602,not_as_described,2026-06-26,6,pending,0.4225,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02970,1452.66,electronics,2026-06-20,True,2026-06-27,True,True,True,0.5172633,14,FIGHT,451.4076955962181,451.4076955962181,0.17446953020133865
DSP-01387,ORD-07156,item_not_received,2026-04-02,3,pending,0.6954,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05899,694.78,groceries,2026-03-30,True,2026-04-01,True,False,False,0.6413507,17,MANUAL_REVIEW,145.59763000130653,145.59763000130653,0.08395087248321988
DSP-01516,ORD-16737,unauthorized_transaction,2026-04-04,9,pending,0.5818,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01733,342.82,electronics,2026-03-26,True,2026-03-28,True,True,True,0.5546333,11,MANUAL_REVIEW,-109.8606054508686,-109.8606054508686,0.18977798657718054
DSP-10677,ORD-18762,item_not_received,2026-07-06,1,pending,0.7123,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04818,358.8,electronics,2026-07-05,True,2026-07-09,True,False,False,0.56197304,19,MANUAL_REVIEW,-98.36407492160797,-98.36407492160797,0.030421476510066433
DSP-09423,ORD-18905,unauthorized_transaction,2026-06-23,16,pending,0.5675,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-05182,234.28,electronics,2026-06-07,True,2026-06-14,True,True,False,0.6108411,4,CONCEDE,-156.89214815855027,-156.89214815855027,0.32540724832214735
DSP-02242,ORD-16577,item_not_received,2026-04-11,15,pending,0.421,True,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-02662,328.16,apparel,2026-03-27,True,2026-04-01,False,False,False,0.43185112,5,CONCEDE,-158.28373685359955,-158.28373685359955,0.30918765100671086
DSP-07576,ORD-18397,unauthorized_transaction,2026-06-04,7,pending,0.3362,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-02767,540.68,apparel,2026-05-28,False,,True,True,False,0.3542905,13,MANUAL_REVIEW,-108.44222036361697,-108.44222036361697,0.15774550335570348
DSP-08830,ORD-04938,unauthorized_transaction,2026-06-17,10,pending,0.3903,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01384,478.9,home_goods,2026-06-07,False,,True,True,True,0.22584012,10,CONCEDE,-191.845165809989,-191.845165809989,0.21525771812080435
DSP-13849,ORD-19075,not_as_described,2026-08-07,13,pending,0.4756,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01303,314.43,home_goods,2026-07-25,True,2026-07-28,True,False,False,0.4719534,7,CONCEDE,-151.60369494438172,-151.60369494438172,0.2686347651006706
DSP-05326,ORD-12480,item_not_received,2026-05-12,10,pending,0.4265,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-00927,521.96,groceries,2026-05-02,True,2026-05-09,True,True,False,0.30299053,10,MANUAL_REVIEW,-141.85106506943703,-141.85106506943703,0.21699167785234785
DSP-06629,ORD-08189,not_as_described,2026-05-26,6,pending,0.5038,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-00968,2250.6,apparel,2026-05-20,True,2026-05-27,True,True,True,0.46650267,14,FIGHT,749.9109011650085,749.9109011650085,0.20660134228187338
DSP-08711,ORD-16883,duplicate_charge,2026-06-16,8,pending,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False,CUST-02692,689.39,apparel,2026-06-08,False,,True,True,False,0.09953556,12,CONCEDE,-231.38117884524166,-231.38117884524166,0.18373382550335415
DSP-06319,ORD-04682,not_as_described,2026-05-22,21,pending,0.6244,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04866,2173.41,digital_goods,2026-05-01,True,2026-05-07,True,True,False,0.6174184,0,FIGHT,1041.9033429872989,1041.9033429872989,0.4834930201342226
DSP-01994,ORD-13151,not_as_described,2026-04-08,14,pending,0.2372,False,RULE_NOT_AS_DESCRIBED,clean_concede,6,False,CUST-02349,620.25,apparel,2026-03-25,True,2026-04-02,True,False,True,0.19513327,6,CONCEDE,-178.96859000623226,-178.96859000623226,0.30094966442952875
DSP-05154,ORD-13851,not_as_described,2026-05-10,9,pending,0.5914,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05638,1091.65,apparel,2026-05-01,True,2026-05-09,True,True,False,0.64382064,11,FIGHT,402.82680539488797,402.82680539488797,0.219932214765098
DSP-10397,ORD-10075,unauthorized_transaction,2026-07-03,9,pending,0.5438,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-01697,212.58,digital_goods,2026-06-24,True,2026-06-28,True,True,False,0.6207328,11,CONCEDE,-168.04462471961975,-168.04462471961975,0.18453342281879165
DSP-10163,ORD-02266,unauthorized_transaction,2026-07-01,21,pending,0.2892,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False,CUST-05812,821.7,home_goods,2026-06-10,False,,True,True,False,0.17675407,0,CONCEDE,-154.7611787840724,-154.7611787840724,0.429061744966441
DSP-00472,ORD-12482,duplicate_charge,2026-03-22,1,pending,0.3808,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-05562,228.76,groceries,2026-03-21,True,2026-03-26,True,False,False,0.32795468,19,CONCEDE,-224.97708746552468,-224.97708746552468,0.02518496644295269
DSP-14737,ORD-00229,duplicate_charge,2026-08-20,23,pending,0.4248,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02030,1478.19,apparel,2026-07-28,True,2026-07-29,True,True,False,0.5216331,0,FIGHT,471.07281522095207,471.07281522095207,0.45549758389261374
DSP-13652,ORD-10510,unauthorized_transaction,2026-08-05,12,pending,0.2713,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-02513,1704.91,groceries,2026-07-24,True,2026-07-29,False,True,False,0.30963615,8,FIGHT,227.90176138728862,227.90176138728862,0.3046272483221433
DSP-05834,ORD-18161,duplicate_charge,2026-05-17,24,pending,0.12,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-00038,239.89,electronics,2026-04-23,True,2026-04-28,False,True,False,0.3400823,0,CONCEDE,-218.41765998244284,-218.41765998244284,0.40563315436241576
DSP-09406,ORD-19247,not_as_described,2026-06-23,20,pending,0.1245,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-01676,925.74,groceries,2026-06-03,False,,False,False,False,0.08249051,0,CONCEDE,-223.6352341260016,-223.6352341260016,0.433251275167783
DSP-14912,ORD-13854,not_as_described,2026-08-25,20,pending,0.6129,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-02694,1285.7,home_goods,2026-08-05,True,2026-08-06,True,True,False,0.49926794,0,FIGHT,341.9087849974633,341.9087849974633,0.447746308724829
DSP-01779,ORD-19702,duplicate_charge,2026-04-06,3,pending,0.5412,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-03537,850.84,groceries,2026-04-03,True,2026-04-12,True,True,False,0.5869249,17,FIGHT,199.37919088840488,199.37919088840488,0.09023516778523288
DSP-04767,ORD-04993,unauthorized_transaction,2026-05-06,3,pending,0.5539,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-04077,324.05,groceries,2026-05-03,True,2026-05-06,True,True,True,0.55436194,17,MANUAL_REVIEW,-120.35901352763176,-120.35901352763176,0.06902214765100612
DSP-05520,ORD-16248,not_as_described,2026-05-14,22,pending,0.4439,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03808,486.15,electronics,2026-04-22,True,2026-04-24,True,True,False,0.47714803,0,MANUAL_REVIEW,-68.03448704928161,-68.03448704928161,0.4155496644295292
DSP-09643,ORD-09202,unauthorized_transaction,2026-06-26,22,pending,0.7284,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02330,2994.31,apparel,2026-06-04,True,2026-06-11,True,False,False,0.61967963,0,FIGHT,1555.512912314534,1555.512912314534,0.5165493959731465
DSP-01432,ORD-18892,duplicate_charge,2026-04-03,5,pending,0.3738,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-01912,169.15,digital_goods,2026-03-29,False,,True,True,False,0.37427133,15,CONCEDE,-236.69200398623943,-236.69200398623943,0.10278456375838908
DSP-00476,ORD-19836,unauthorized_transaction,2026-03-22,3,pending,0.8272,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03208,2497.43,electronics,2026-03-19,True,2026-03-24,True,True,False,0.76452607,17,FIGHT,1609.350340912938,1609.350340912938,0.15654080536912104
DSP-07145,ORD-11039,item_not_received,2026-05-31,13,pending,0.59,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02294,857.67,groceries,2026-05-18,True,2026-05-19,True,True,False,0.6104214,7,FIGHT,223.54013855695723,223.54013855695723,0.29051020134227984
DSP-05380,ORD-17481,item_not_received,2026-05-13,6,pending,0.7299,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04367,977.16,groceries,2026-05-07,True,2026-05-09,True,True,False,0.76385546,14,FIGHT,446.4089986610412,446.4089986610412,0.15532187919462853
DSP-00818,ORD-02576,duplicate_charge,2026-03-27,13,pending,0.6802,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-03863,1313.99,digital_goods,2026-03-14,True,2026-03-20,True,True,False,0.70119834,7,FIGHT,621.3676060700417,621.3676060700417,0.3088855033557014
DSP-13332,ORD-03325,item_not_received,2026-08-02,6,pending,0.3749,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04061,1715.79,electronics,2026-07-27,False,,True,True,False,0.2651468,14,FIGHT,154.9362141340971,154.9362141340971,0.18506536912751242
DSP-06371,ORD-11516,unauthorized_transaction,2026-05-23,18,pending,0.4757,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04914,183.83,apparel,2026-05-05,True,2026-05-12,True,False,False,0.5737176,2,CONCEDE,-194.53349466800688,-194.53349466800688,0.3633757046979864
DSP-03160,ORD-07124,item_not_received,2026-04-20,7,pending,0.6548,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03063,5944.44,apparel,2026-04-13,True,2026-04-22,True,True,True,0.4853504,13,FIGHT,2585.136333020925,2585.136333020925,0.37534657718119224
DSP-03660,ORD-15448,item_not_received,2026-04-25,12,pending,0.5504,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02647,889.59,groceries,2026-04-13,True,2026-04-20,True,True,False,0.5776471,8,FIGHT,213.86907475590704,213.86907475590704,0.2717955704697965
DSP-00632,ORD-02846,item_not_received,2026-03-25,15,pending,0.6358,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01785,978.35,electronics,2026-03-10,True,2026-03-13,True,True,False,0.6518927,5,FIGHT,337.7792442291975,337.7792442291975,0.33536979865771577
DSP-14964,ORD-18553,not_as_described,2026-08-27,23,pending,0.5993,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03224,267.75,electronics,2026-08-04,True,2026-08-13,True,True,False,0.6336859,0,MANUAL_REVIEW,-130.33060379326344,-130.33060379326344,0.40675503355704656
DSP-05902,ORD-00206,item_not_received,2026-05-18,11,pending,0.5951,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-05404,343.14,electronics,2026-05-07,True,2026-05-08,True,True,False,0.6161702,9,MANUAL_REVIEW,-88.56734812617302,-88.56734812617302,0.22979087248322086
DSP-03293,ORD-07299,unauthorized_transaction,2026-04-21,16,pending,0.1778,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-01514,307.94,groceries,2026-04-05,True,2026-04-14,False,True,False,0.22124563,4,CONCEDE,-231.86962021261454,-231.86962021261454,0.32837342281879145
DSP-10158,ORD-05588,item_not_received,2026-07-01,4,pending,0.7574,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01720,431.11,groceries,2026-06-27,True,2026-06-30,True,True,False,0.6799306,16,MANUAL_REVIEW,-6.8751072448491755,-6.8751072448491755,0.09333328859060312
DSP-11104,ORD-04075,item_not_received,2026-07-11,12,pending,0.5093,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05829,375.83,home_goods,2026-06-29,True,2026-07-03,False,True,True,0.48226938,8,MANUAL_REVIEW,-118.74870022386312,-118.74870022386312,0.25110724832214687
DSP-11673,ORD-11828,unauthorized_transaction,2026-07-16,12,pending,0.5665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-02802,381.86,digital_goods,2026-07-04,True,2026-07-05,True,True,False,0.6332745,8,MANUAL_REVIEW,-58.17780110955238,-58.17780110955238,0.2513500671140932
DSP-14232,ORD-01432,not_as_described,2026-08-11,5,pending,0.2578,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01111,2503.54,home_goods,2026-08-06,True,2026-08-10,True,True,True,0.44297495,15,FIGHT,809.0055184489488,809.0055184489488,0.19678684563757737
DSP-07219,ORD-01639,duplicate_charge,2026-06-01,5,pending,0.5716,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-05529,2780.58,electronics,2026-05-27,True,2026-05-28,True,True,False,0.8239711,15,FIGHT,1991.1175409424304,1991.1175409424304,0.20794281879193907
DSP-08457,ORD-17701,not_as_described,2026-06-13,23,pending,0.5451,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05727,411.58,groceries,2026-05-21,True,2026-05-27,True,True,False,0.44475642,0,MANUAL_REVIEW,-116.94715328752994,-116.94715328752994,0.4125468456375831
DSP-14287,ORD-11764,not_as_described,2026-08-12,14,pending,0.5105,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-05394,163.37,electronics,2026-07-29,True,2026-08-04,True,True,False,0.49167034,6,CONCEDE,-219.6758165052533,-219.6758165052533,0.2825518120805367
DSP-12662,ORD-14281,item_not_received,2026-07-26,19,pending,0.2144,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-05578,2543.1,electronics,2026-07-07,False,,True,True,False,0.17424849,1,MANUAL_REVIEW,143.1313266724348,143.1313266724348,0.47837986577180547
DSP-08068,ORD-16904,unauthorized_transaction,2026-06-09,3,pending,0.686,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-00053,1004.83,apparel,2026-06-06,True,2026-06-15,True,True,False,0.67590797,17,FIGHT,379.1726049673557,379.1726049673557,0.0964361073825479
DSP-02857,ORD-14988,not_as_described,2026-04-17,10,pending,0.4983,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00651,599.45,apparel,2026-04-07,True,2026-04-16,True,True,False,0.53148866,10,MANUAL_REVIEW,18.600875437259674,18.600875437259674,0.22011208053691142
DSP-02155,ORD-12870,unauthorized_transaction,2026-04-10,8,pending,0.5559,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-01688,753.11,apparel,2026-04-02,False,,True,True,False,0.38205528,12,MANUAL_REVIEW,-12.270346126556376,-12.270346126556376,0.18629973154362242
DSP-13414,ORD-19920,unauthorized_transaction,2026-08-03,20,pending,0.49,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-04785,136.82,electronics,2026-07-14,True,2026-07-21,True,True,False,0.4465557,0,CONCEDE,-238.90224859535695,-238.90224859535695,0.4014826845637583
DSP-13476,ORD-00955,item_not_received,2026-08-03,18,pending,0.572,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01510,2374.1,groceries,2026-07-16,True,2026-07-21,True,True,False,0.5425755,2,FIGHT,988.12844363451,988.12844363451,0.45157449664428917
DSP-09202,ORD-18783,unauthorized_transaction,2026-06-21,8,pending,0.5189,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01868,148.38,digital_goods,2026-06-13,True,2026-06-19,True,False,False,0.55764693,12,CONCEDE,-217.2563484942913,-217.2563484942913,0.161948187919463
DSP-13184,ORD-02476,unauthorized_transaction,2026-07-31,6,pending,0.7564,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03164,730.23,apparel,2026-07-25,True,2026-08-02,True,True,False,0.7235153,14,FIGHT,228.33255717515942,228.33255717515942,0.1453783892617433
DSP-14720,ORD-17493,duplicate_charge,2026-08-19,17,pending,0.1332,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-05201,206.77,digital_goods,2026-08-02,True,2026-08-09,False,False,True,0.2343152,3,CONCEDE,-251.5506457568705,-251.5506457568705,0.34429946308724807
DSP-10598,ORD-01913,unauthorized_transaction,2026-07-05,11,pending,0.6271,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05271,652.36,home_goods,2026-06-24,True,2026-06-26,True,True,False,0.7516276,9,FIGHT,190.33179681539536,190.33179681539536,0.24224268456375692
DSP-03290,ORD-12198,unauthorized_transaction,2026-04-21,2,pending,0.626,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-00161,590.04,apparel,2026-04-19,True,2026-04-26,True,True,False,0.5555725,18,MANUAL_REVIEW,27.810003662109352,27.810003662109352,0.059733154362414775
DSP-07728,ORD-15317,item_not_received,2026-06-06,1,pending,0.7671,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00711,260.32,digital_goods,2026-06-05,True,2026-06-08,True,True,False,0.666351,19,MANUAL_REVIEW,-126.53550238609316,-126.53550238609316,0.02645583892617408
DSP-03001,ORD-06225,duplicate_charge,2026-04-18,15,pending,0.1901,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01931,941.08,digital_goods,2026-04-03,False,,True,True,False,0.24251726,5,MANUAL_REVIEW,-71.77185442090033,-71.77185442090033,0.3338689932885884
DSP-07294,ORD-05611,item_not_received,2026-06-02,9,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00599,892.92,electronics,2026-05-24,False,,False,True,False,0.09327787,11,CONCEDE,-216.71032288312912,-216.71032288312912,0.21192966442952804
DSP-11224,ORD-15205,not_as_described,2026-07-12,8,pending,0.5488,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-00370,944.5,groceries,2026-07-04,True,2026-07-06,True,True,False,0.4659271,12,MANUAL_REVIEW,140.06814049184322,140.06814049184322,0.1940067114093937
DSP-01987,ORD-17893,unauthorized_transaction,2026-04-08,8,pending,0.5081,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False,CUST-03529,1464.45,electronics,2026-03-31,True,2026-04-09,True,True,False,0.5298011,12,FIGHT,475.8671779721975,475.8671779721975,0.21494429530200976
DSP-11352,ORD-05953,unauthorized_transaction,2026-07-13,9,pending,0.1665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04522,619.24,groceries,2026-07-04,True,2026-07-13,False,True,False,0.2385408,11,CONCEDE,-152.28599598288537,-152.28599598288537,0.2009089932885892
DSP-05320,ORD-15568,item_not_received,2026-05-12,4,pending,0.2467,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03084,2585.67,apparel,2026-05-08,False,,True,True,False,0.18131573,16,FIGHT,168.82265647217633,168.82265647217633,0.1800940939597248
DSP-07418,ORD-08273,not_as_described,2026-06-03,22,pending,0.422,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01469,1768.82,groceries,2026-05-12,True,2026-05-18,True,True,True,0.44229016,0,FIGHT,482.33167564570897,482.33167564570897,0.467200805369123
DSP-06166,ORD-02064,item_not_received,2026-05-21,12,pending,0.5938,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04391,2440.97,electronics,2026-05-09,True,2026-05-12,True,True,False,0.65834427,8,FIGHT,1306.9986098098755,1306.9986098098755,0.3342672483221413
DSP-01736,ORD-01576,not_as_described,2026-04-06,12,pending,0.4915,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01871,1351.17,groceries,2026-03-25,True,2026-04-03,True,True,True,0.42073306,8,FIGHT,268.4818946430088,268.4818946430088,0.290382684563755
DSP-12199,ORD-18171,item_not_received,2026-07-22,22,pending,0.4312,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-01277,1174.87,groceries,2026-06-30,True,2026-07-01,True,True,False,0.5865153,0,FIGHT,389.07923923611634,389.07923923611634,0.44328335570469507
