dispute_id,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case
DSP-00315,0.4339,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00316,0.208,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00317,0.7564,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00318,0.4568,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-00319,0.647,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00320,0.1844,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00321,0.609,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00322,0.7124,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00323,0.6686,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00324,0.3624,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-00325,0.7674,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00326,0.6456,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00327,0.064,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-00328,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,6,False
DSP-00329,0.5273,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00330,0.6296,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00331,0.5327,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False
DSP-00332,0.5,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00333,0.4989,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00334,0.6899,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00335,0.4285,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-00336,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00337,0.5252,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00338,0.5652,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00339,0.4899,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False
DSP-00340,0.4028,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00341,0.7956,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00342,0.5169,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00343,0.577,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00344,0.109,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00345,0.576,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00346,0.7185,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00347,0.2866,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00348,0.7776,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00349,0.6859,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-00350,0.5081,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00351,0.6631,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00352,0.5032,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00353,0.1824,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00354,0.2061,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00355,0.3781,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00356,0.4836,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,7,False
DSP-00357,0.5601,True,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-00358,0.7058,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00359,0.662,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00360,0.6919,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00361,0.33,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-00362,0.127,True,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-00363,0.1517,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00364,0.3045,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00365,0.6451,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00366,0.5302,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00367,0.4769,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-00368,0.6343,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00369,0.6735,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00370,0.4555,True,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-00371,0.5704,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00372,0.6371,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-00373,0.5293,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00374,0.4299,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-00375,0.5788,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00376,0.5058,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False
DSP-00377,0.7499,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00378,0.675,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00379,0.5342,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00380,0.8193,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00381,0.1022,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-00382,0.3491,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00383,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00384,0.5459,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00385,0.5293,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00386,0.6439,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00387,0.5914,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-00388,0.5612,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00389,0.7916,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00390,0.5475,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00391,0.413,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00392,0.5204,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00393,0.6217,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00394,0.7377,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00395,0.2059,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-00396,0.0994,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00397,0.5939,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00398,0.4886,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00399,0.4525,True,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-00400,0.488,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-00401,0.8133,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00402,0.6416,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00403,0.4257,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00404,0.5847,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00405,0.5866,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00406,0.5548,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00407,0.4068,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-00408,0.0798,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-00409,0.2982,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00410,0.6847,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00411,0.089,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-00412,0.851,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00413,0.5745,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00414,0.3047,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-00415,0.4056,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00416,0.6653,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00417,0.5665,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00418,0.616,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00419,0.7544,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00420,0.612,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00421,0.5209,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00422,0.2415,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00423,0.5084,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False
DSP-00424,0.2959,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00425,0.0333,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-00426,0.3194,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00427,0.2349,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00428,0.7277,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00429,0.1843,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00430,0.4835,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00431,0.7615,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00432,0.5399,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-00433,0.4763,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00434,0.2476,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00435,0.2212,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00436,0.0325,False,RULE_DUPLICATE_CHARGE,clean_concede,7,False
DSP-00437,0.5489,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00438,0.5106,True,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-00439,0.4642,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-00440,0.2908,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-00441,0.5653,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00442,0.7031,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00443,0.25,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-00444,0.3099,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00445,0.6134,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00446,0.5089,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-00447,0.5379,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-00448,0.5555,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00449,0.8352,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00450,0.3125,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00451,0.6467,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00452,0.6165,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-00453,0.5963,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00454,0.7112,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00455,0.1142,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00456,0.7257,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00457,0.6339,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00458,0.6039,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00459,0.6852,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00460,0.2621,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00461,0.4338,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00462,0.5634,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00463,0.4605,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-00464,0.7638,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00465,0.7188,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00466,0.4725,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-00467,0.5276,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00468,0.6097,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00469,0.2691,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-00470,0.4648,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00471,0.5682,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00472,0.3808,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00473,0.6847,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00474,0.6774,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00475,0.2051,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-00476,0.8272,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00477,0.8071,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00478,0.6542,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00479,0.5799,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00480,0.6874,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00481,0.6361,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00482,0.4343,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00483,0.5926,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00484,0.6847,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00485,0.7223,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00486,0.7842,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00487,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00488,0.5591,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00489,0.4365,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00490,0.6237,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00491,0.2555,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00492,0.3677,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00493,0.614,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00494,0.722,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00495,0.388,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00496,0.5481,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00497,0.4639,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-00498,0.579,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-00499,0.4006,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00500,0.2074,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00501,0.4514,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00502,0.5419,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00503,0.2955,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00504,0.5375,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00505,0.6914,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00506,0.6569,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00507,0.5348,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00508,0.6252,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00509,0.7096,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00510,0.2673,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00511,0.1936,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00512,0.6487,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00513,0.5264,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-00514,0.7085,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00515,0.7644,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00516,0.5001,True,RULE_DUPLICATE_CHARGE,clean_fight,3,False
DSP-00517,0.3669,True,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-00518,0.6494,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00519,0.2462,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-00520,0.5414,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00521,0.6704,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00522,0.6361,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00523,0.6385,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00524,0.6441,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00525,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False
DSP-00526,0.4925,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-00527,0.726,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00528,0.7041,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00529,0.6791,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00530,0.4783,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-00531,0.5751,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-00532,0.3435,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00533,0.6751,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00534,0.7588,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00535,0.3015,True,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-00536,0.7563,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00537,0.5492,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00538,0.4634,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00539,0.6694,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00540,0.7033,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00541,0.6347,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00542,0.5792,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00543,0.6109,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00544,0.6137,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00545,0.249,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-00546,0.7486,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00547,0.5135,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00548,0.6678,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00549,0.7487,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00550,0.5825,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-00551,0.5133,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00552,0.464,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-00553,0.8249,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00554,0.5085,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00555,0.7061,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00556,0.5236,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-00557,0.7389,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00558,0.4946,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-00559,0.3274,True,RULE_DUPLICATE_CHARGE,clean_concede,4,False
DSP-00560,0.0793,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00561,0.5898,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00562,0.3338,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00563,0.3984,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-00564,0.6687,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00565,0.5529,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00566,0.495,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00567,0.3804,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-00568,0.5935,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00569,0.3934,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-00570,0.6354,False,RULE_DUPLICATE_CHARGE,clean_fight,2,False
DSP-00571,0.8249,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00572,0.5298,False,RULE_DUPLICATE_CHARGE,clean_fight,2,False
DSP-00573,0.5325,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00574,0.7153,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00575,0.5315,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00576,0.6285,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00577,0.558,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00578,0.1461,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-00579,0.6698,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00580,0.6134,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-00581,0.489,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-00582,0.59,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00583,0.5422,True,RULE_ITEM_NOT_RECEIVED,clean_fight,6,False
DSP-00584,0.2326,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-00585,0.6856,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00586,0.3146,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-00587,0.4742,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00588,0.5056,True,RULE_NOT_AS_DESCRIBED,clean_fight,5,False
DSP-00589,0.0763,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00590,0.644,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00591,0.6295,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-00592,0.5902,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False
DSP-00593,0.5788,False,RULE_ITEM_NOT_RECEIVED,clean_fight,6,False
DSP-00594,0.6523,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00595,0.3638,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-00596,0.6362,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00597,0.2153,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-00598,0.5174,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00599,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-00600,0.7327,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00601,0.1621,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-00602,0.6631,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00603,0.2216,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-00604,0.7911,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00605,0.6459,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00606,0.7545,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00607,0.5767,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00608,0.5602,False,RULE_ITEM_NOT_RECEIVED,clean_fight,5,False
DSP-00609,0.5393,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-00610,0.7307,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00611,0.4059,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-00612,0.6702,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-00613,0.5353,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-00614,0.3904,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00615,0.7391,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00616,0.3786,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-00617,0.7504,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-00618,0.7877,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-00619,0.5619,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-00620,0.5686,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00621,0.411,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False
DSP-00622,0.3206,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00623,0.6612,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-00624,0.3441,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-00625,0.401,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-00626,0.6513,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-00627,0.5383,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-00628,0.3666,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-00629,0.6664,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-00630,0.3068,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
