dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
DSP-10182,ORD-03924,not_as_described,2026-07-01,16,pending,0.3494,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-05196,4935.0,apparel,2026-06-15,True,2026-06-24,True,True,True
DSP-03610,ORD-05718,duplicate_charge,2026-04-25,14,pending,0.2435,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01149,194.31,electronics,2026-04-11,False,,True,True,False
DSP-10527,ORD-17391,not_as_described,2026-07-05,19,pending,0.5176,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-01189,678.68,groceries,2026-06-16,True,2026-06-23,True,True,False
DSP-07670,ORD-04004,item_not_received,2026-06-05,7,pending,0.1084,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00289,551.12,home_goods,2026-05-29,False,,True,True,False
DSP-08429,ORD-18234,not_as_described,2026-06-13,15,pending,0.2414,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01655,832.93,home_goods,2026-05-29,True,2026-06-05,False,True,False
DSP-14830,ORD-17522,unauthorized_transaction,2026-08-22,20,pending,0.5354,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-02552,1504.86,home_goods,2026-08-02,True,2026-08-03,True,True,False
DSP-08045,ORD-10305,not_as_described,2026-06-09,23,pending,0.1646,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-05463,1690.59,home_goods,2026-05-17,True,2026-05-20,False,True,False
DSP-01419,ORD-15846,unauthorized_transaction,2026-04-03,19,pending,0.2457,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-02995,104.19,digital_goods,2026-03-15,True,2026-03-24,False,True,False
DSP-01192,ORD-03416,not_as_described,2026-03-31,22,pending,0.4705,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-05387,658.54,apparel,2026-03-09,True,2026-03-15,True,False,False
DSP-09720,ORD-17205,duplicate_charge,2026-06-26,17,pending,0.2735,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-00403,1730.33,apparel,2026-06-09,False,,True,True,False
DSP-01837,ORD-08476,not_as_described,2026-04-07,13,pending,0.463,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03762,538.5,digital_goods,2026-03-25,True,2026-04-01,False,False,False
DSP-13679,ORD-02785,unauthorized_transaction,2026-08-05,24,pending,0.701,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03917,641.32,digital_goods,2026-07-12,True,2026-07-14,True,True,False
DSP-01276,ORD-05575,item_not_received,2026-04-01,15,pending,0.4746,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False,CUST-04534,1323.18,apparel,2026-03-17,True,2026-03-23,False,True,False
DSP-01078,ORD-03740,not_as_described,2026-03-30,22,pending,0.373,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00815,2080.64,home_goods,2026-03-08,True,2026-03-12,True,True,True
DSP-14626,ORD-02114,duplicate_charge,2026-08-17,21,pending,0.2165,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-02773,164.95,groceries,2026-07-27,True,2026-08-03,True,True,False
DSP-14489,ORD-17590,not_as_described,2026-08-15,9,pending,0.4776,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01379,274.73,groceries,2026-08-06,True,2026-08-14,True,False,False
DSP-10669,ORD-07300,not_as_described,2026-07-06,7,pending,0.488,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01214,757.03,home_goods,2026-06-29,True,2026-07-02,True,True,True
DSP-11477,ORD-16515,item_not_received,2026-07-14,14,pending,0.8004,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01463,643.33,electronics,2026-06-30,True,2026-07-02,True,True,False
DSP-13964,ORD-15682,unauthorized_transaction,2026-08-08,15,pending,0.3021,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-00963,386.36,apparel,2026-07-24,True,2026-07-27,False,True,False
DSP-02443,ORD-19292,unauthorized_transaction,2026-04-13,12,pending,0.5901,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02306,363.2,digital_goods,2026-04-01,True,2026-04-10,True,True,False
DSP-00943,ORD-12211,duplicate_charge,2026-03-29,9,pending,0.5152,False,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-01699,405.75,groceries,2026-03-20,True,2026-03-23,True,True,False
DSP-09451,ORD-05837,unauthorized_transaction,2026-06-24,7,pending,0.1432,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-00702,762.74,apparel,2026-06-17,False,,True,True,True
DSP-13597,ORD-19530,unauthorized_transaction,2026-08-05,14,pending,0.2145,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01484,1703.37,groceries,2026-07-22,True,2026-07-28,False,True,False
DSP-11742,ORD-15632,unauthorized_transaction,2026-07-17,5,pending,0.7385,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02633,209.33,electronics,2026-07-12,True,2026-07-16,True,True,False
DSP-03430,ORD-12824,unauthorized_transaction,2026-04-23,22,pending,0.1763,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-00422,1129.73,apparel,2026-04-01,True,2026-04-02,False,True,False
DSP-12131,ORD-13331,unauthorized_transaction,2026-07-21,12,pending,0.6557,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05821,587.08,electronics,2026-07-09,True,2026-07-10,True,True,False
DSP-04097,ORD-15091,not_as_described,2026-04-30,6,pending,0.227,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-05318,618.65,groceries,2026-04-24,False,,True,True,False
DSP-11693,ORD-02668,not_as_described,2026-07-17,4,pending,0.6559,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05580,853.0,electronics,2026-07-13,True,2026-07-20,True,True,False
DSP-02632,ORD-04971,not_as_described,2026-04-15,8,pending,0.4209,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-05163,793.4,groceries,2026-04-07,True,2026-04-13,False,False,False
DSP-02447,ORD-09654,item_not_received,2026-04-13,8,pending,0.1185,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04967,748.1,groceries,2026-04-05,False,,True,True,False
DSP-03815,ORD-18846,not_as_described,2026-04-27,1,pending,0.7124,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00548,562.28,apparel,2026-04-26,True,2026-04-30,True,True,False
DSP-08835,ORD-15352,item_not_received,2026-06-17,24,pending,0.5879,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-05197,338.63,electronics,2026-05-24,True,2026-05-25,True,True,False
DSP-10219,ORD-02669,item_not_received,2026-07-02,21,pending,0.7122,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01126,612.55,apparel,2026-06-11,True,2026-06-13,True,True,False
DSP-11773,ORD-15727,unauthorized_transaction,2026-07-17,2,pending,0.5385,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01632,434.87,home_goods,2026-07-15,False,,True,True,False
DSP-14580,ORD-18483,unauthorized_transaction,2026-08-17,13,pending,0.1892,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-01663,527.07,electronics,2026-08-04,True,2026-08-11,False,True,False
DSP-10840,ORD-12076,item_not_received,2026-07-08,8,pending,0.1017,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False,CUST-03878,877.08,digital_goods,2026-06-30,False,,True,True,False
DSP-00903,ORD-04623,item_not_received,2026-03-28,9,pending,0.2471,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-02547,615.16,apparel,2026-03-19,False,,True,True,False
DSP-09284,ORD-05163,not_as_described,2026-06-22,16,pending,0.6026,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02589,1108.31,electronics,2026-06-06,True,2026-06-07,True,True,False
DSP-01575,ORD-17588,not_as_described,2026-04-04,23,pending,0.3953,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03489,238.29,digital_goods,2026-03-12,True,2026-03-19,True,True,True
DSP-09255,ORD-14393,item_not_received,2026-06-22,20,pending,0.5266,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-04754,395.42,apparel,2026-06-02,True,2026-06-11,True,True,False
DSP-02112,ORD-15248,unauthorized_transaction,2026-04-09,3,pending,0.6404,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-04163,609.17,apparel,2026-04-06,True,2026-04-14,True,True,False
DSP-06735,ORD-12991,duplicate_charge,2026-05-27,20,pending,0.4655,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-00902,956.01,digital_goods,2026-05-07,True,2026-05-10,False,True,False
DSP-06567,ORD-13954,duplicate_charge,2026-05-25,14,pending,0.5787,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01394,503.3,groceries,2026-05-11,True,2026-05-18,True,True,False
DSP-03109,ORD-16001,item_not_received,2026-04-20,23,pending,0.4572,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-03107,176.85,groceries,2026-03-28,True,2026-04-06,True,True,False
DSP-14886,ORD-02671,duplicate_charge,2026-08-24,20,pending,0.5555,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-04508,1194.4,apparel,2026-08-04,True,2026-08-07,True,True,False
DSP-04978,ORD-10276,item_not_received,2026-05-08,12,pending,0.5411,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-05996,457.01,apparel,2026-04-26,True,2026-05-04,True,False,False
DSP-11336,ORD-11100,item_not_received,2026-07-13,16,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04783,859.59,groceries,2026-06-27,False,,False,True,False
DSP-02715,ORD-00579,not_as_described,2026-04-16,23,pending,0.695,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02350,278.34,electronics,2026-03-24,True,2026-03-28,True,True,False
DSP-00404,ORD-05583,unauthorized_transaction,2026-03-21,6,pending,0.5847,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03228,193.43,apparel,2026-03-15,True,2026-03-21,True,False,True
DSP-14816,ORD-05799,not_as_described,2026-08-22,21,pending,0.4985,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05900,602.82,groceries,2026-08-01,True,2026-08-04,True,True,False
DSP-03024,ORD-10299,unauthorized_transaction,2026-04-19,12,pending,0.3526,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04368,278.73,electronics,2026-04-07,False,,True,True,False
DSP-06552,ORD-01597,not_as_described,2026-05-25,18,pending,0.3202,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False,CUST-03537,461.37,apparel,2026-05-07,True,2026-05-16,False,True,False
DSP-10869,ORD-05650,duplicate_charge,2026-07-08,13,pending,0.3781,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-02016,289.54,groceries,2026-06-25,True,2026-06-27,True,True,False
DSP-13968,ORD-11730,duplicate_charge,2026-08-09,5,pending,0.7178,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-05453,880.56,electronics,2026-08-04,True,2026-08-08,True,True,False
DSP-06726,ORD-19447,unauthorized_transaction,2026-05-27,3,pending,0.7907,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-00974,522.46,electronics,2026-05-24,True,2026-05-26,True,True,False
DSP-00810,ORD-00896,item_not_received,2026-03-27,15,pending,0.4802,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-03876,3501.01,digital_goods,2026-03-12,True,2026-03-18,True,True,False
DSP-04784,ORD-09273,not_as_described,2026-05-06,16,pending,0.5654,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02976,319.85,home_goods,2026-04-20,True,2026-04-24,True,True,False
DSP-03280,ORD-13107,duplicate_charge,2026-04-21,14,pending,0.5605,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-01128,2171.16,groceries,2026-04-07,True,2026-04-08,True,True,False
DSP-01640,ORD-19201,duplicate_charge,2026-04-05,20,pending,0.3348,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-03201,650.04,groceries,2026-03-16,True,2026-03-21,True,True,True
DSP-03652,ORD-14932,unauthorized_transaction,2026-04-25,3,pending,0.5525,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-04380,444.75,groceries,2026-04-22,True,2026-04-26,True,True,False
DSP-00174,ORD-16144,item_not_received,2026-03-16,4,pending,0.736,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02835,959.48,apparel,2026-03-12,True,2026-03-17,True,True,False
DSP-02050,ORD-13318,not_as_described,2026-04-09,2,pending,0.6358,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-03725,1258.21,electronics,2026-04-07,True,2026-04-10,True,True,False
DSP-09043,ORD-03298,not_as_described,2026-06-19,24,pending,0.5114,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04583,2807.84,digital_goods,2026-05-26,True,2026-05-31,True,True,False
DSP-01316,ORD-15742,not_as_described,2026-04-02,4,pending,0.5389,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04580,585.0,digital_goods,2026-03-29,True,2026-04-02,True,True,False
DSP-13505,ORD-19115,not_as_described,2026-08-04,7,pending,0.2873,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-01639,324.07,groceries,2026-07-28,True,2026-08-06,False,True,False
DSP-09022,ORD-17547,duplicate_charge,2026-06-19,24,pending,0.3294,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-03288,295.45,electronics,2026-05-26,True,2026-05-30,True,True,False
DSP-11175,ORD-10126,not_as_described,2026-07-11,18,pending,0.6506,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05786,562.23,electronics,2026-06-23,True,2026-06-24,True,True,False
DSP-11061,ORD-03245,unauthorized_transaction,2026-07-10,6,pending,0.528,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-05568,1042.6,groceries,2026-07-04,False,,True,True,False
DSP-09499,ORD-09078,not_as_described,2026-06-24,2,pending,0.3363,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-03234,3199.72,home_goods,2026-06-22,False,,True,True,False
DSP-02187,ORD-08128,unauthorized_transaction,2026-04-10,11,pending,0.635,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False,CUST-04646,1129.69,apparel,2026-03-30,True,2026-04-03,True,True,False
DSP-10908,ORD-18633,item_not_received,2026-07-09,17,pending,0.044,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False,CUST-03685,243.75,digital_goods,2026-06-22,False,,True,True,True
DSP-07492,ORD-03695,item_not_received,2026-06-03,22,pending,0.5283,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02201,767.74,digital_goods,2026-05-12,True,2026-05-18,True,True,True
DSP-09818,ORD-17613,unauthorized_transaction,2026-06-27,12,pending,0.5093,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False,CUST-05931,323.8,apparel,2026-06-15,True,2026-06-24,True,True,False
DSP-00464,ORD-08443,not_as_described,2026-03-22,2,pending,0.7638,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00362,942.78,apparel,2026-03-20,True,2026-03-22,True,True,False
DSP-02168,ORD-07215,item_not_received,2026-04-10,22,pending,0.7905,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03716,144.62,groceries,2026-03-19,True,2026-03-26,True,True,False
DSP-09090,ORD-14916,item_not_received,2026-06-20,2,pending,0.6105,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-04841,192.9,groceries,2026-06-18,True,2026-06-27,True,True,False
DSP-12119,ORD-13812,item_not_received,2026-07-21,4,pending,0.5112,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False,CUST-03137,403.98,home_goods,2026-07-17,True,2026-07-24,True,True,False
DSP-12008,ORD-01964,unauthorized_transaction,2026-07-19,13,pending,0.3176,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-03638,650.17,groceries,2026-07-06,False,,True,True,False
DSP-03794,ORD-13249,not_as_described,2026-04-27,8,pending,0.362,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05944,621.73,home_goods,2026-04-19,False,,True,True,False
DSP-05022,ORD-12342,not_as_described,2026-05-09,18,pending,0.4689,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00802,1410.74,digital_goods,2026-04-21,True,2026-04-24,False,True,False
DSP-03146,ORD-07231,unauthorized_transaction,2026-04-20,3,pending,0.6592,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False,CUST-05785,1879.47,home_goods,2026-04-17,True,2026-04-18,True,True,False
DSP-05410,ORD-09972,item_not_received,2026-05-13,12,pending,0.4448,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-01980,1629.47,apparel,2026-05-01,True,2026-05-02,False,True,False
DSP-09661,ORD-00818,item_not_received,2026-06-26,11,pending,0.6397,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05304,298.2,home_goods,2026-06-15,True,2026-06-16,True,False,False
DSP-03672,ORD-00886,unauthorized_transaction,2026-04-25,3,pending,0.2665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False,CUST-00762,2847.83,apparel,2026-04-22,False,,True,True,False
DSP-05098,ORD-17821,not_as_described,2026-05-10,7,pending,0.4538,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03171,4154.36,apparel,2026-05-03,True,2026-05-05,False,True,False
DSP-06544,ORD-18026,item_not_received,2026-05-25,18,pending,0.646,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02387,1675.97,apparel,2026-05-07,True,2026-05-15,False,True,False
DSP-01752,ORD-17816,unauthorized_transaction,2026-04-06,21,pending,0.6421,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04248,645.05,digital_goods,2026-03-16,True,2026-03-19,True,False,False
DSP-06714,ORD-13883,unauthorized_transaction,2026-05-27,14,pending,0.5778,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-01614,512.54,digital_goods,2026-05-13,True,2026-05-17,True,True,False
DSP-02387,ORD-12475,item_not_received,2026-04-12,22,pending,0.5487,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03462,231.49,electronics,2026-03-21,True,2026-03-23,True,True,False
DSP-09273,ORD-04643,unauthorized_transaction,2026-06-22,14,pending,0.7035,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03335,416.29,groceries,2026-06-08,True,2026-06-17,True,True,False
DSP-09287,ORD-15592,unauthorized_transaction,2026-06-22,14,pending,0.6553,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01835,170.21,groceries,2026-06-08,True,2026-06-09,True,False,False
DSP-12068,ORD-00768,item_not_received,2026-07-20,18,pending,0.799,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05089,2451.42,electronics,2026-07-02,True,2026-07-07,True,True,False
DSP-11989,ORD-09596,unauthorized_transaction,2026-07-19,15,pending,0.1758,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-00970,481.95,digital_goods,2026-07-04,True,2026-07-11,False,True,False
DSP-04764,ORD-07447,not_as_described,2026-05-06,20,pending,0.1871,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00458,228.62,groceries,2026-04-16,False,,True,True,False
DSP-07004,ORD-15919,not_as_described,2026-05-30,9,pending,0.4259,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02574,1173.97,apparel,2026-05-21,True,2026-05-26,False,True,False
DSP-08681,ORD-18328,duplicate_charge,2026-06-15,8,pending,0.6414,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-04609,1682.67,apparel,2026-06-07,True,2026-06-13,True,True,False
DSP-09621,ORD-08855,item_not_received,2026-06-25,16,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03776,503.96,home_goods,2026-06-09,False,,False,True,False
DSP-12293,ORD-06105,item_not_received,2026-07-22,13,pending,0.1091,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03378,291.68,home_goods,2026-07-09,False,,True,True,False
DSP-02679,ORD-10002,not_as_described,2026-04-15,3,pending,0.486,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-00841,354.25,apparel,2026-04-12,False,,True,True,False
DSP-06929,ORD-09643,unauthorized_transaction,2026-05-29,19,pending,0.7187,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04892,264.76,electronics,2026-05-10,True,2026-05-19,True,True,False
DSP-02885,ORD-16175,unauthorized_transaction,2026-04-17,15,pending,0.4936,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,6,False,CUST-05626,300.06,home_goods,2026-04-02,True,2026-04-06,True,True,False
DSP-06105,ORD-18980,item_not_received,2026-05-20,3,pending,0.1668,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00236,2339.98,electronics,2026-05-17,False,,True,False,True
DSP-07277,ORD-05182,item_not_received,2026-06-02,21,pending,0.5446,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01694,417.71,digital_goods,2026-05-12,True,2026-05-21,True,True,False
DSP-02101,ORD-00257,not_as_described,2026-04-09,10,pending,0.4197,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-05925,1209.61,groceries,2026-03-30,True,2026-04-04,True,True,True
DSP-02341,ORD-11183,item_not_received,2026-04-12,8,pending,0.5788,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-02564,976.93,apparel,2026-04-04,True,2026-04-07,True,True,False
DSP-01303,ORD-00728,duplicate_charge,2026-04-01,4,pending,0.4577,True,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-04375,1020.71,groceries,2026-03-28,True,2026-04-03,True,True,False
DSP-10197,ORD-04734,unauthorized_transaction,2026-07-01,11,pending,0.6495,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02475,253.45,digital_goods,2026-06-20,True,2026-06-21,True,True,False
DSP-06745,ORD-10351,duplicate_charge,2026-05-27,6,pending,0.6736,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-05994,641.75,apparel,2026-05-21,True,2026-05-25,True,True,False
DSP-12649,ORD-07057,not_as_described,2026-07-26,7,pending,0.5183,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03679,561.61,electronics,2026-07-19,True,2026-07-23,True,True,False
