order_id,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
ORD-00318,CUST-02336,7574.35,digital_goods,2026-04-20,True,2026-04-24,True,True,False
ORD-00319,CUST-03465,201.08,electronics,2026-04-07,True,2026-04-09,False,False,False
ORD-00320,CUST-05706,318.36,electronics,2026-05-01,True,2026-05-02,True,True,False
ORD-00321,CUST-05984,135.25,home_goods,2026-05-15,True,2026-05-19,False,True,True
ORD-00322,CUST-04552,567.97,digital_goods,2026-07-20,True,2026-07-27,True,False,False
ORD-00323,CUST-05422,147.77,groceries,2026-07-12,False,,False,True,False
ORD-00324,CUST-05885,661.12,home_goods,2026-08-02,True,2026-08-06,True,True,False
ORD-00325,CUST-03986,1256.04,groceries,2026-06-24,True,2026-06-29,True,True,False
ORD-00326,CUST-01268,3692.24,apparel,2026-07-31,True,2026-08-04,True,True,False
ORD-00327,CUST-01555,391.7,digital_goods,2026-06-15,True,2026-06-20,True,True,False
ORD-00328,CUST-02430,512.68,electronics,2026-03-22,True,2026-03-30,False,True,False
ORD-00329,CUST-01783,2286.89,digital_goods,2026-07-02,True,2026-07-05,True,True,False
ORD-00330,CUST-00479,398.98,groceries,2026-07-13,False,,True,True,False
ORD-00331,CUST-04744,679.43,apparel,2026-07-05,True,2026-07-08,True,True,False
ORD-00332,CUST-04441,655.43,apparel,2026-08-05,True,2026-08-10,True,True,False
ORD-00333,CUST-00499,250.13,electronics,2026-06-08,False,,True,True,False
ORD-00334,CUST-02569,331.36,home_goods,2026-07-11,True,2026-07-20,True,True,False
ORD-00335,CUST-00468,436.24,groceries,2026-04-24,True,2026-04-30,True,False,False
ORD-00336,CUST-00410,542.18,apparel,2026-07-28,True,2026-08-05,True,True,False
ORD-00337,CUST-04785,606.76,apparel,2026-06-23,True,2026-07-02,True,True,False
ORD-00338,CUST-03905,720.61,apparel,2026-04-16,True,2026-04-25,True,True,False
ORD-00339,CUST-04119,467.17,apparel,2026-05-31,True,2026-06-06,True,True,False
ORD-00340,CUST-04350,639.55,home_goods,2026-03-17,True,2026-03-18,True,True,True
ORD-00341,CUST-01289,808.16,apparel,2026-04-15,True,2026-04-22,True,True,False
ORD-00342,CUST-00465,1192.4,groceries,2026-03-30,True,2026-03-31,True,True,False
ORD-00343,CUST-04160,622.76,digital_goods,2026-07-24,False,,True,True,False
ORD-00344,CUST-00656,564.36,groceries,2026-07-04,False,,True,True,False
ORD-00345,CUST-01522,2588.32,electronics,2026-05-05,True,2026-05-13,True,True,False
ORD-00346,CUST-00561,1250.36,home_goods,2026-06-16,True,2026-06-20,True,True,False
ORD-00347,CUST-04874,374.79,electronics,2026-04-27,True,2026-05-05,True,True,False
ORD-00348,CUST-00556,1235.09,electronics,2026-07-11,True,2026-07-17,True,True,False
ORD-00349,CUST-05531,288.56,digital_goods,2026-03-12,True,2026-03-18,True,True,False
ORD-00350,CUST-01926,108.32,digital_goods,2026-03-30,True,2026-03-31,True,False,False
ORD-00351,CUST-03307,1695.73,electronics,2026-03-22,True,2026-03-23,True,True,False
ORD-00352,CUST-00982,745.52,groceries,2026-06-28,False,,False,True,True
ORD-00353,CUST-04666,1538.9,electronics,2026-03-08,False,,False,True,True
ORD-00354,CUST-02016,363.49,apparel,2026-04-21,True,2026-04-22,True,True,False
ORD-00355,CUST-04742,349.88,home_goods,2026-05-31,True,2026-06-05,True,False,False
ORD-00356,CUST-04870,1053.03,groceries,2026-04-18,True,2026-04-20,True,True,False
ORD-00357,CUST-00325,1081.0,electronics,2026-03-11,True,2026-03-14,False,False,False
ORD-00358,CUST-05073,1317.43,home_goods,2026-06-26,True,2026-07-01,True,False,False
ORD-00359,CUST-00671,511.91,home_goods,2026-05-19,False,,True,True,True
ORD-00360,CUST-03434,1797.4,groceries,2026-07-04,True,2026-07-09,True,True,False
ORD-00361,CUST-05385,1038.16,groceries,2026-04-23,False,,True,False,False
ORD-00362,CUST-04781,1262.04,apparel,2026-05-17,True,2026-05-24,True,True,False
ORD-00363,CUST-04630,1595.51,groceries,2026-07-23,True,2026-08-01,True,True,False
ORD-00364,CUST-04282,1048.17,groceries,2026-06-22,True,2026-06-29,False,True,False
ORD-00365,CUST-02591,290.83,electronics,2026-03-08,True,2026-03-14,False,False,False
ORD-00366,CUST-02136,493.16,apparel,2026-05-15,True,2026-05-23,True,False,False
ORD-00367,CUST-01673,168.63,apparel,2026-04-12,True,2026-04-15,True,True,False
ORD-00368,CUST-05486,177.77,groceries,2026-04-06,True,2026-04-07,True,True,False
ORD-00369,CUST-05867,1320.91,groceries,2026-07-29,True,2026-08-06,True,True,False
ORD-00370,CUST-02573,1791.05,home_goods,2026-05-04,True,2026-05-11,True,False,False
ORD-00371,CUST-01955,395.99,apparel,2026-07-09,True,2026-07-15,True,True,False
ORD-00372,CUST-02175,1469.55,groceries,2026-06-29,False,,True,True,False
ORD-00373,CUST-03242,1181.05,apparel,2026-03-27,True,2026-04-04,True,False,False
ORD-00374,CUST-01072,664.18,digital_goods,2026-06-13,True,2026-06-14,True,True,False
ORD-00375,CUST-05502,536.66,electronics,2026-07-21,True,2026-07-25,True,True,False
ORD-00376,CUST-05287,1622.69,digital_goods,2026-06-17,False,,True,False,False
ORD-00377,CUST-02457,1556.87,apparel,2026-03-17,True,2026-03-18,True,True,False
ORD-00378,CUST-03745,2162.43,home_goods,2026-05-08,True,2026-05-13,True,True,False
ORD-00379,CUST-02590,477.31,digital_goods,2026-08-03,False,,True,True,False
ORD-00380,CUST-00594,310.92,electronics,2026-06-01,True,2026-06-09,True,False,False
ORD-00381,CUST-00076,649.27,digital_goods,2026-08-05,True,2026-08-13,True,True,False
ORD-00382,CUST-03754,760.56,apparel,2026-04-06,True,2026-04-08,True,False,False
ORD-00383,CUST-05088,139.02,groceries,2026-03-15,True,2026-03-17,False,True,False
ORD-00384,CUST-04612,279.92,groceries,2026-03-15,True,2026-03-21,True,True,False
ORD-00385,CUST-00819,321.21,apparel,2026-04-01,True,2026-04-03,True,True,False
ORD-00386,CUST-00600,759.71,electronics,2026-08-05,True,2026-08-12,True,True,False
ORD-00387,CUST-04404,314.25,digital_goods,2026-06-30,False,,True,False,False
ORD-00388,CUST-01746,405.69,groceries,2026-05-04,True,2026-05-07,False,True,True
ORD-00389,CUST-04144,348.73,home_goods,2026-05-29,True,2026-05-30,True,True,False
ORD-00390,CUST-02172,667.63,apparel,2026-05-17,True,2026-05-26,True,True,False
ORD-00391,CUST-01085,3866.19,apparel,2026-05-08,True,2026-05-09,False,True,False
ORD-00392,CUST-02859,717.57,digital_goods,2026-03-22,True,2026-03-24,False,True,False
ORD-00393,CUST-00563,308.05,apparel,2026-03-19,True,2026-03-28,True,True,False
ORD-00394,CUST-02001,350.42,groceries,2026-07-06,True,2026-07-08,True,True,False
ORD-00395,CUST-03027,1349.97,electronics,2026-05-18,False,,True,True,True
ORD-00396,CUST-02334,172.39,apparel,2026-06-24,True,2026-06-27,True,True,False
ORD-00397,CUST-01292,844.25,digital_goods,2026-04-04,True,2026-04-11,True,True,False
ORD-00398,CUST-03589,1080.46,apparel,2026-06-30,True,2026-07-06,True,True,False
ORD-00399,CUST-04450,762.38,groceries,2026-03-15,True,2026-03-18,True,True,False
ORD-00400,CUST-05763,379.1,groceries,2026-05-08,False,,True,True,False
ORD-00401,CUST-02478,864.02,electronics,2026-07-12,False,,True,False,True
ORD-00402,CUST-05010,1974.06,digital_goods,2026-03-31,True,2026-04-04,False,True,False
ORD-00403,CUST-05357,201.47,home_goods,2026-03-29,True,2026-03-30,True,True,False
ORD-00404,CUST-04333,111.02,digital_goods,2026-06-06,False,,True,True,False
ORD-00405,CUST-00064,1228.93,digital_goods,2026-04-28,True,2026-05-01,True,True,False
ORD-00406,CUST-05471,1321.15,electronics,2026-07-01,True,2026-07-06,True,True,False
ORD-00407,CUST-04543,2712.83,apparel,2026-06-30,True,2026-07-09,True,True,False
ORD-00408,CUST-02452,1084.01,groceries,2026-07-08,True,2026-07-14,True,False,False
ORD-00409,CUST-05434,408.6,digital_goods,2026-05-14,True,2026-05-16,True,True,False
ORD-00410,CUST-00848,445.76,apparel,2026-05-13,True,2026-05-20,True,True,False
ORD-00411,CUST-01100,864.85,electronics,2026-04-14,True,2026-04-20,True,True,False
ORD-00412,CUST-02166,1021.05,groceries,2026-07-03,True,2026-07-10,True,True,False
ORD-00413,CUST-00945,207.57,home_goods,2026-06-02,True,2026-06-08,True,True,False
ORD-00414,CUST-00876,799.97,apparel,2026-07-14,False,,True,True,True
ORD-00415,CUST-04532,879.33,groceries,2026-05-23,True,2026-05-27,True,True,False
ORD-00416,CUST-01273,361.89,digital_goods,2026-06-23,True,2026-06-24,True,True,False
ORD-00417,CUST-02231,100.0,groceries,2026-07-27,True,2026-08-04,False,True,False
ORD-00418,CUST-02308,975.92,digital_goods,2026-07-02,True,2026-07-09,True,True,False
ORD-00419,CUST-04954,290.46,electronics,2026-05-15,True,2026-05-20,True,True,False
ORD-00420,CUST-01725,3446.73,digital_goods,2026-06-13,True,2026-06-22,True,False,True
ORD-00421,CUST-05878,482.6,electronics,2026-03-18,True,2026-03-25,True,True,False
ORD-00422,CUST-02808,1692.41,apparel,2026-06-26,False,,True,True,False
ORD-00423,CUST-01667,1051.39,apparel,2026-05-28,True,2026-06-01,True,True,False
ORD-00424,CUST-05631,1088.98,electronics,2026-03-29,True,2026-04-06,True,True,True
ORD-00425,CUST-05195,243.23,electronics,2026-06-26,True,2026-06-30,True,True,False
ORD-00426,CUST-02162,557.85,apparel,2026-05-16,True,2026-05-17,True,True,False
ORD-00427,CUST-04140,745.8,electronics,2026-05-02,True,2026-05-10,False,True,False
ORD-00428,CUST-04002,313.52,electronics,2026-06-24,False,,False,False,False
ORD-00429,CUST-02057,142.24,digital_goods,2026-06-16,True,2026-06-22,True,True,False
ORD-00430,CUST-00416,197.41,groceries,2026-05-04,True,2026-05-13,True,True,True
ORD-00431,CUST-00756,241.54,apparel,2026-06-11,True,2026-06-12,True,True,False
ORD-00432,CUST-05196,892.64,groceries,2026-05-24,False,,False,False,True
ORD-00433,CUST-03469,678.7,digital_goods,2026-05-16,True,2026-05-24,True,True,False
ORD-00434,CUST-02266,102.35,electronics,2026-06-05,True,2026-06-06,True,False,False
ORD-00435,CUST-00361,1219.08,electronics,2026-07-21,True,2026-07-24,True,True,False
ORD-00436,CUST-00029,331.39,home_goods,2026-05-27,False,,True,True,False
ORD-00437,CUST-02732,430.57,apparel,2026-04-10,True,2026-04-14,False,False,False
ORD-00438,CUST-01071,2283.69,digital_goods,2026-06-12,True,2026-06-19,True,True,False
ORD-00439,CUST-05219,143.53,digital_goods,2026-04-28,True,2026-04-29,False,True,False
ORD-00440,CUST-02145,1091.05,groceries,2026-05-30,True,2026-06-06,True,True,False
ORD-00441,CUST-01323,368.63,groceries,2026-06-13,False,,True,False,False
ORD-00442,CUST-03619,543.44,groceries,2026-06-10,True,2026-06-13,True,True,False
ORD-00443,CUST-04519,384.06,groceries,2026-07-14,True,2026-07-20,True,True,True
ORD-00444,CUST-05780,1603.78,digital_goods,2026-07-15,False,,True,True,False
ORD-00445,CUST-03503,385.45,electronics,2026-07-27,True,2026-08-04,True,True,False
ORD-00446,CUST-04594,1058.67,home_goods,2026-04-07,True,2026-04-15,False,True,False
ORD-00447,CUST-00079,615.93,electronics,2026-04-22,True,2026-04-23,True,True,False
ORD-00448,CUST-00916,327.37,home_goods,2026-05-23,True,2026-05-24,True,True,False
ORD-00449,CUST-00616,511.28,apparel,2026-07-19,False,,False,True,False
ORD-00450,CUST-05660,1577.25,apparel,2026-08-02,True,2026-08-07,True,False,False
ORD-00451,CUST-01221,153.27,apparel,2026-04-02,True,2026-04-10,True,True,False
ORD-00452,CUST-04469,140.8,digital_goods,2026-04-04,True,2026-04-13,True,True,False
ORD-00453,CUST-00295,1862.98,digital_goods,2026-06-04,True,2026-06-11,True,True,True
ORD-00454,CUST-03024,1000.1,groceries,2026-04-22,True,2026-04-26,False,True,False
ORD-00455,CUST-04771,1825.01,groceries,2026-06-30,False,,True,True,False
ORD-00456,CUST-04526,564.65,digital_goods,2026-05-01,True,2026-05-06,True,True,False
ORD-00457,CUST-01213,223.29,apparel,2026-05-09,True,2026-05-18,True,True,False
ORD-00458,CUST-03520,574.0,electronics,2026-07-08,True,2026-07-09,True,True,False
ORD-00459,CUST-01044,825.81,electronics,2026-05-07,True,2026-05-14,True,True,False
ORD-00460,CUST-00342,249.76,apparel,2026-03-29,True,2026-03-31,False,True,False
ORD-00461,CUST-02525,610.93,apparel,2026-08-02,True,2026-08-08,True,True,False
ORD-00462,CUST-02987,553.2,apparel,2026-05-17,True,2026-05-22,True,False,False
ORD-00463,CUST-00326,414.01,apparel,2026-03-08,True,2026-03-09,True,True,False
ORD-00464,CUST-02931,1501.46,apparel,2026-08-02,False,,True,True,False
ORD-00465,CUST-01720,435.98,digital_goods,2026-05-13,True,2026-05-15,True,True,True
ORD-00466,CUST-05587,962.19,electronics,2026-05-01,True,2026-05-08,False,True,False
ORD-00467,CUST-02044,251.43,electronics,2026-05-23,True,2026-05-27,True,True,False
ORD-00468,CUST-05463,624.05,digital_goods,2026-04-22,False,,True,True,False
ORD-00469,CUST-00842,1543.39,apparel,2026-03-20,True,2026-03-27,True,True,False
ORD-00470,CUST-02897,380.64,groceries,2026-05-06,True,2026-05-08,True,True,False
ORD-00471,CUST-04586,560.68,digital_goods,2026-05-15,True,2026-05-24,True,False,False
ORD-00472,CUST-03329,287.13,home_goods,2026-03-29,True,2026-04-05,True,True,False
ORD-00473,CUST-05084,1140.36,apparel,2026-05-06,True,2026-05-07,True,True,True
ORD-00474,CUST-01266,318.23,groceries,2026-07-10,False,,True,True,False
ORD-00475,CUST-01939,209.46,groceries,2026-03-15,True,2026-03-18,True,True,False
ORD-00476,CUST-01331,1173.72,apparel,2026-06-24,False,,True,True,False
ORD-00477,CUST-01450,505.38,electronics,2026-04-08,False,,True,True,False
ORD-00478,CUST-03377,951.13,electronics,2026-08-03,True,2026-08-11,True,False,False
ORD-00479,CUST-00203,308.36,home_goods,2026-06-22,True,2026-06-29,True,True,False
ORD-00480,CUST-01469,402.42,apparel,2026-04-14,True,2026-04-19,True,True,False
ORD-00481,CUST-02721,190.11,apparel,2026-05-10,True,2026-05-11,True,True,False
ORD-00482,CUST-03372,230.0,apparel,2026-06-24,True,2026-06-27,True,True,False
ORD-00483,CUST-05487,1452.77,digital_goods,2026-06-26,True,2026-07-01,True,True,False
ORD-00484,CUST-02032,266.39,groceries,2026-04-03,False,,True,True,False
ORD-00485,CUST-02185,508.65,home_goods,2026-03-22,True,2026-03-23,True,False,False
ORD-00486,CUST-01304,2723.09,apparel,2026-06-24,True,2026-07-03,True,True,False
ORD-00487,CUST-05744,392.78,home_goods,2026-06-21,True,2026-06-30,True,True,False
ORD-00488,CUST-00885,410.18,digital_goods,2026-05-02,True,2026-05-09,True,False,False
ORD-00489,CUST-03133,263.9,home_goods,2026-04-01,True,2026-04-08,True,True,False
ORD-00490,CUST-00317,1145.82,apparel,2026-03-18,False,,True,False,False
ORD-00491,CUST-03855,203.9,apparel,2026-04-13,True,2026-04-22,True,False,False
ORD-00492,CUST-01822,221.66,electronics,2026-07-28,True,2026-07-29,True,True,False
ORD-00493,CUST-01634,126.04,apparel,2026-05-14,True,2026-05-17,True,True,False
ORD-00494,CUST-03770,382.07,electronics,2026-07-31,False,,True,True,False
ORD-00495,CUST-02864,947.87,groceries,2026-06-08,True,2026-06-10,True,True,False
ORD-00496,CUST-02500,1084.55,home_goods,2026-06-04,True,2026-06-07,False,True,False
ORD-00497,CUST-01864,1152.21,electronics,2026-05-11,False,,False,True,False
ORD-00498,CUST-01826,847.58,apparel,2026-03-07,True,2026-03-11,True,True,False
ORD-00499,CUST-00193,350.31,apparel,2026-04-28,False,,True,True,False
ORD-00500,CUST-05406,207.79,home_goods,2026-05-16,True,2026-05-22,False,True,False
ORD-00501,CUST-01582,915.57,apparel,2026-03-31,True,2026-04-09,True,True,False
ORD-00502,CUST-03264,678.65,electronics,2026-07-11,True,2026-07-18,True,False,False
ORD-00503,CUST-02689,594.53,digital_goods,2026-06-15,True,2026-06-18,True,True,False
ORD-00504,CUST-02282,265.95,groceries,2026-05-29,True,2026-06-05,False,False,False
ORD-00505,CUST-00568,1765.52,electronics,2026-07-31,True,2026-08-01,True,True,False
ORD-00506,CUST-02286,732.43,electronics,2026-07-31,True,2026-08-07,True,True,False
ORD-00507,CUST-02876,395.56,groceries,2026-04-25,False,,True,True,False
ORD-00508,CUST-05255,984.38,electronics,2026-06-20,True,2026-06-24,True,True,False
ORD-00509,CUST-04173,336.64,apparel,2026-07-28,True,2026-08-01,True,True,False
ORD-00510,CUST-03274,677.09,apparel,2026-08-01,True,2026-08-06,True,True,False
ORD-00511,CUST-05566,1139.64,electronics,2026-04-04,True,2026-04-13,True,True,False
ORD-00512,CUST-04392,1165.99,electronics,2026-05-22,True,2026-05-25,True,True,False
ORD-00513,CUST-02712,674.54,electronics,2026-08-01,True,2026-08-03,False,True,False
ORD-00514,CUST-00226,1350.32,apparel,2026-07-08,True,2026-07-17,True,True,False
ORD-00515,CUST-00944,349.94,apparel,2026-05-14,False,,True,True,False
ORD-00516,CUST-02139,1301.85,digital_goods,2026-07-06,False,,True,True,False
ORD-00517,CUST-01462,3779.56,apparel,2026-06-03,True,2026-06-06,False,True,False
ORD-00518,CUST-04756,212.7,electronics,2026-05-09,True,2026-05-10,True,True,False
ORD-00519,CUST-02174,224.17,electronics,2026-04-10,True,2026-04-19,True,True,False
ORD-00520,CUST-00313,303.44,apparel,2026-07-17,True,2026-07-19,True,False,False
ORD-00521,CUST-00888,1639.17,groceries,2026-06-06,True,2026-06-11,True,True,False
ORD-00522,CUST-04887,394.67,groceries,2026-07-29,True,2026-07-30,True,True,False
ORD-00523,CUST-03559,387.78,apparel,2026-07-03,True,2026-07-09,True,True,False
ORD-00524,CUST-02831,341.27,digital_goods,2026-07-18,True,2026-07-25,False,False,False
ORD-00525,CUST-05968,2853.11,home_goods,2026-05-30,True,2026-06-03,True,True,False
ORD-00526,CUST-02569,1334.51,apparel,2026-05-14,True,2026-05-21,True,True,False
ORD-00527,CUST-03574,359.91,groceries,2026-06-19,True,2026-06-27,True,True,False
ORD-00528,CUST-04966,1706.44,apparel,2026-05-31,True,2026-06-09,True,True,False
ORD-00529,CUST-04189,1374.26,home_goods,2026-04-28,True,2026-04-30,False,True,False
ORD-00530,CUST-00947,979.39,electronics,2026-06-23,True,2026-07-02,True,True,False
ORD-00531,CUST-03155,100.0,home_goods,2026-06-30,False,,True,True,False
ORD-00532,CUST-04723,398.42,groceries,2026-07-22,True,2026-07-29,True,True,False
ORD-00533,CUST-01557,272.2,digital_goods,2026-06-24,True,2026-07-03,False,True,False
ORD-00534,CUST-02086,508.32,electronics,2026-07-25,True,2026-08-03,True,True,False
ORD-00535,CUST-00363,637.32,home_goods,2026-07-06,True,2026-07-15,True,True,False
ORD-00536,CUST-05806,1255.9,apparel,2026-06-07,False,,True,False,False
ORD-00537,CUST-03572,860.46,apparel,2026-06-14,False,,True,True,False
ORD-00538,CUST-00013,901.14,electronics,2026-07-28,True,2026-08-06,True,True,False
ORD-00539,CUST-04259,135.02,digital_goods,2026-04-06,True,2026-04-10,True,False,False
ORD-00540,CUST-04410,680.74,apparel,2026-06-24,True,2026-06-28,True,True,False
ORD-00541,CUST-05626,435.33,electronics,2026-08-01,True,2026-08-04,True,False,False
ORD-00542,CUST-05893,288.91,groceries,2026-06-22,True,2026-06-30,True,True,False
ORD-00543,CUST-05493,927.34,home_goods,2026-07-03,True,2026-07-12,True,True,False
ORD-00544,CUST-01614,1115.13,groceries,2026-03-16,True,2026-03-19,True,True,False
ORD-00545,CUST-02983,415.76,electronics,2026-06-25,True,2026-06-30,True,True,False
ORD-00546,CUST-03533,439.01,groceries,2026-07-05,True,2026-07-06,False,True,False
ORD-00547,CUST-00573,1046.68,electronics,2026-05-29,False,,False,True,False
ORD-00548,CUST-05441,157.21,electronics,2026-06-07,True,2026-06-14,True,True,False
ORD-00549,CUST-02704,1206.77,groceries,2026-03-10,True,2026-03-15,True,True,False
ORD-00550,CUST-05104,939.25,electronics,2026-03-18,True,2026-03-25,True,True,False
ORD-00551,CUST-02571,1486.91,digital_goods,2026-06-08,True,2026-06-16,True,True,False
ORD-00552,CUST-05434,4165.02,apparel,2026-03-28,False,,False,False,False
ORD-00553,CUST-01020,1191.69,electronics,2026-05-31,False,,True,True,False
ORD-00554,CUST-05896,714.84,home_goods,2026-06-26,True,2026-06-29,True,True,False
ORD-00555,CUST-02460,2191.0,groceries,2026-04-23,False,,True,True,False
ORD-00556,CUST-04154,1934.59,apparel,2026-07-19,True,2026-07-26,False,True,False
ORD-00557,CUST-02533,106.87,apparel,2026-05-06,False,,True,True,False
ORD-00558,CUST-05463,1751.85,groceries,2026-07-30,True,2026-08-01,True,True,False
ORD-00559,CUST-03345,982.76,groceries,2026-06-05,True,2026-06-10,True,True,False
