dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status
DSP-00418,ORD-04818,item_not_received,2026-03-21,4,pending
DSP-00419,ORD-04604,item_not_received,2026-03-21,14,pending
DSP-00420,ORD-11538,not_as_described,2026-03-21,6,pending
DSP-00421,ORD-06864,not_as_described,2026-03-21,6,pending
DSP-00422,ORD-07690,item_not_received,2026-03-21,14,pending
DSP-00423,ORD-15461,unauthorized_transaction,2026-03-21,11,pending
DSP-00424,ORD-14239,not_as_described,2026-03-21,10,pending
DSP-00425,ORD-18581,not_as_described,2026-03-21,4,pending
DSP-00426,ORD-03250,not_as_described,2026-03-21,12,pending
DSP-00427,ORD-15920,not_as_described,2026-03-22,8,pending
DSP-00428,ORD-15123,unauthorized_transaction,2026-03-22,12,pending
DSP-00429,ORD-11488,item_not_received,2026-03-22,9,pending
DSP-00430,ORD-03372,not_as_described,2026-03-22,5,pending
DSP-00431,ORD-01131,unauthorized_transaction,2026-03-22,11,pending
DSP-00432,ORD-11396,not_as_described,2026-03-22,12,pending
DSP-00433,ORD-00931,not_as_described,2026-03-22,6,pending
DSP-00434,ORD-17891,unauthorized_transaction,2026-03-22,11,pending
DSP-00435,ORD-15589,not_as_described,2026-03-22,7,pending
DSP-00436,ORD-13646,duplicate_charge,2026-03-22,8,pending
DSP-00437,ORD-09335,unauthorized_transaction,2026-03-22,6,pending
DSP-00438,ORD-02979,item_not_received,2026-03-22,9,pending
DSP-00439,ORD-00618,unauthorized_transaction,2026-03-22,7,pending
DSP-00440,ORD-19359,unauthorized_transaction,2026-03-22,7,pending
DSP-00441,ORD-05091,not_as_described,2026-03-22,15,pending
DSP-00442,ORD-14010,item_not_received,2026-03-22,14,pending
DSP-00443,ORD-04999,not_as_described,2026-03-22,5,pending
DSP-00444,ORD-04278,unauthorized_transaction,2026-03-22,2,pending
DSP-00445,ORD-10805,not_as_described,2026-03-22,15,pending
DSP-00446,ORD-07369,unauthorized_transaction,2026-03-22,2,pending
DSP-00447,ORD-08318,not_as_described,2026-03-22,1,pending
DSP-00448,ORD-07609,item_not_received,2026-03-22,2,pending
DSP-00449,ORD-13109,unauthorized_transaction,2026-03-22,3,pending
DSP-00450,ORD-04738,not_as_described,2026-03-22,11,pending
DSP-00451,ORD-15430,item_not_received,2026-03-22,13,pending
DSP-00452,ORD-10910,not_as_described,2026-03-22,2,pending
DSP-00453,ORD-07970,item_not_received,2026-03-22,8,pending
DSP-00454,ORD-01318,unauthorized_transaction,2026-03-22,10,pending
DSP-00455,ORD-04692,item_not_received,2026-03-22,5,pending
DSP-00456,ORD-17894,item_not_received,2026-03-22,4,pending
DSP-00457,ORD-18587,item_not_received,2026-03-22,12,pending
DSP-00458,ORD-05974,unauthorized_transaction,2026-03-22,11,pending
DSP-00459,ORD-02983,unauthorized_transaction,2026-03-22,2,pending
DSP-00460,ORD-13892,unauthorized_transaction,2026-03-22,9,pending
DSP-00461,ORD-12307,not_as_described,2026-03-22,6,pending
DSP-00462,ORD-01555,unauthorized_transaction,2026-03-22,1,pending
DSP-00463,ORD-02723,item_not_received,2026-03-22,7,pending
DSP-00464,ORD-08443,not_as_described,2026-03-22,2,pending
DSP-00465,ORD-02071,unauthorized_transaction,2026-03-22,15,pending
DSP-00466,ORD-12584,item_not_received,2026-03-22,15,pending
DSP-00467,ORD-12196,item_not_received,2026-03-22,11,pending
DSP-00468,ORD-16911,not_as_described,2026-03-22,2,pending
DSP-00469,ORD-15729,duplicate_charge,2026-03-22,10,pending
DSP-00470,ORD-00384,unauthorized_transaction,2026-03-22,7,pending
DSP-00471,ORD-16995,not_as_described,2026-03-22,5,pending
DSP-00472,ORD-12482,duplicate_charge,2026-03-22,1,pending
DSP-00473,ORD-06752,item_not_received,2026-03-22,12,pending
DSP-00474,ORD-13568,unauthorized_transaction,2026-03-22,8,pending
DSP-00475,ORD-02561,item_not_received,2026-03-22,4,pending
DSP-00476,ORD-19836,unauthorized_transaction,2026-03-22,3,pending
DSP-00477,ORD-09545,unauthorized_transaction,2026-03-22,2,pending
DSP-00478,ORD-08646,item_not_received,2026-03-23,6,pending
DSP-00479,ORD-13711,not_as_described,2026-03-23,13,pending
DSP-00480,ORD-05469,item_not_received,2026-03-23,10,pending
DSP-00481,ORD-15979,item_not_received,2026-03-23,1,pending
DSP-00482,ORD-13176,not_as_described,2026-03-23,12,pending
DSP-00483,ORD-16080,not_as_described,2026-03-23,11,pending
DSP-00484,ORD-02376,item_not_received,2026-03-23,10,pending
DSP-00485,ORD-05547,item_not_received,2026-03-23,3,pending
DSP-00486,ORD-01155,item_not_received,2026-03-23,2,pending
DSP-00487,ORD-14338,unauthorized_transaction,2026-03-23,1,pending
DSP-00488,ORD-06599,duplicate_charge,2026-03-23,14,pending
DSP-00489,ORD-09693,not_as_described,2026-03-23,7,pending
DSP-00490,ORD-12564,not_as_described,2026-03-23,9,pending
DSP-00491,ORD-18139,unauthorized_transaction,2026-03-23,8,pending
DSP-00492,ORD-09941,not_as_described,2026-03-23,2,pending
DSP-00493,ORD-08780,not_as_described,2026-03-23,14,pending
DSP-00494,ORD-11772,item_not_received,2026-03-23,10,pending
DSP-00495,ORD-15622,unauthorized_transaction,2026-03-23,16,pending
DSP-00496,ORD-00485,item_not_received,2026-03-23,1,pending
DSP-00497,ORD-00718,not_as_described,2026-03-23,2,pending
DSP-00498,ORD-15802,duplicate_charge,2026-03-23,13,pending
DSP-00499,ORD-15521,duplicate_charge,2026-03-23,13,pending
DSP-00500,ORD-15576,duplicate_charge,2026-03-23,9,pending
DSP-00501,ORD-05369,duplicate_charge,2026-03-23,13,pending
DSP-00502,ORD-01130,not_as_described,2026-03-23,14,pending
DSP-00503,ORD-11579,duplicate_charge,2026-03-23,12,pending
DSP-00504,ORD-08334,item_not_received,2026-03-23,2,pending
DSP-00505,ORD-14173,unauthorized_transaction,2026-03-23,15,pending
DSP-00506,ORD-09727,item_not_received,2026-03-23,15,pending
DSP-00507,ORD-10369,item_not_received,2026-03-23,2,pending
DSP-00508,ORD-14395,unauthorized_transaction,2026-03-23,12,pending
DSP-00509,ORD-19789,not_as_described,2026-03-23,6,pending
DSP-00510,ORD-16459,item_not_received,2026-03-23,6,pending
DSP-00511,ORD-19953,duplicate_charge,2026-03-23,16,pending
DSP-00512,ORD-18334,unauthorized_transaction,2026-03-23,9,pending
DSP-00513,ORD-07159,not_as_described,2026-03-23,4,pending
DSP-00514,ORD-14349,not_as_described,2026-03-23,6,pending
DSP-00515,ORD-02586,item_not_received,2026-03-23,16,pending
DSP-00516,ORD-15136,duplicate_charge,2026-03-23,13,pending
DSP-00517,ORD-13484,not_as_described,2026-03-23,15,pending
DSP-00518,ORD-13805,item_not_received,2026-03-23,3,pending
DSP-00519,ORD-00232,duplicate_charge,2026-03-23,2,pending
DSP-00520,ORD-08665,not_as_described,2026-03-23,16,pending
DSP-00521,ORD-09307,item_not_received,2026-03-23,4,pending
DSP-00522,ORD-03093,item_not_received,2026-03-23,8,pending
DSP-00523,ORD-17584,unauthorized_transaction,2026-03-23,7,pending
DSP-00524,ORD-14550,unauthorized_transaction,2026-03-23,11,pending
DSP-00525,ORD-09226,duplicate_charge,2026-03-23,7,pending
DSP-00526,ORD-15272,not_as_described,2026-03-23,5,pending
DSP-00527,ORD-11244,not_as_described,2026-03-23,7,pending
DSP-00528,ORD-14059,duplicate_charge,2026-03-23,5,pending
DSP-00529,ORD-10022,item_not_received,2026-03-23,10,pending
DSP-00530,ORD-00035,item_not_received,2026-03-23,4,pending
DSP-00531,ORD-05684,not_as_described,2026-03-24,7,pending
DSP-00532,ORD-14886,duplicate_charge,2026-03-24,17,pending
DSP-00533,ORD-18805,item_not_received,2026-03-24,16,pending
DSP-00534,ORD-15254,item_not_received,2026-03-24,2,pending
DSP-00535,ORD-18656,item_not_received,2026-03-24,8,pending
DSP-00536,ORD-11192,duplicate_charge,2026-03-24,14,pending
DSP-00537,ORD-18465,item_not_received,2026-03-24,1,pending
DSP-00538,ORD-02949,unauthorized_transaction,2026-03-24,17,pending
DSP-00539,ORD-14169,item_not_received,2026-03-24,13,pending
DSP-00540,ORD-01588,not_as_described,2026-03-24,3,pending
DSP-00541,ORD-11862,unauthorized_transaction,2026-03-24,5,pending
DSP-00542,ORD-14435,duplicate_charge,2026-03-24,5,pending
DSP-00543,ORD-16256,item_not_received,2026-03-24,9,pending
DSP-00544,ORD-07915,unauthorized_transaction,2026-03-24,15,pending
DSP-00545,ORD-01691,unauthorized_transaction,2026-03-24,16,pending
DSP-00546,ORD-16384,item_not_received,2026-03-24,13,pending
DSP-00547,ORD-02959,item_not_received,2026-03-24,10,pending
DSP-00548,ORD-14966,unauthorized_transaction,2026-03-24,11,pending
DSP-00549,ORD-00550,item_not_received,2026-03-24,6,pending
DSP-00550,ORD-08193,duplicate_charge,2026-03-24,7,pending
DSP-00551,ORD-13363,unauthorized_transaction,2026-03-24,16,pending
DSP-00552,ORD-03476,duplicate_charge,2026-03-24,17,pending
DSP-00553,ORD-03162,duplicate_charge,2026-03-24,4,pending
DSP-00554,ORD-18624,item_not_received,2026-03-24,17,pending
DSP-00555,ORD-06444,unauthorized_transaction,2026-03-24,11,pending
DSP-00556,ORD-08199,unauthorized_transaction,2026-03-24,12,pending
DSP-00557,ORD-07699,unauthorized_transaction,2026-03-24,16,pending
DSP-00558,ORD-18515,item_not_received,2026-03-24,5,pending
DSP-00559,ORD-10386,duplicate_charge,2026-03-24,7,pending
DSP-00560,ORD-10709,duplicate_charge,2026-03-24,10,pending
DSP-00561,ORD-15201,unauthorized_transaction,2026-03-24,14,pending
DSP-00562,ORD-10702,not_as_described,2026-03-24,17,pending
DSP-00563,ORD-06664,not_as_described,2026-03-24,9,pending
DSP-00564,ORD-01408,not_as_described,2026-03-24,4,pending
DSP-00565,ORD-08168,item_not_received,2026-03-24,11,pending
DSP-00566,ORD-19721,duplicate_charge,2026-03-24,11,pending
DSP-00567,ORD-05727,unauthorized_transaction,2026-03-24,14,pending
DSP-00568,ORD-09730,unauthorized_transaction,2026-03-24,12,pending
DSP-00569,ORD-17549,duplicate_charge,2026-03-24,8,pending
DSP-00570,ORD-13189,duplicate_charge,2026-03-24,6,pending
DSP-00571,ORD-04996,item_not_received,2026-03-24,11,pending
DSP-00572,ORD-00469,duplicate_charge,2026-03-24,4,pending
DSP-00573,ORD-02955,duplicate_charge,2026-03-24,16,pending
DSP-00574,ORD-19208,item_not_received,2026-03-24,15,pending
DSP-00575,ORD-06320,item_not_received,2026-03-24,17,pending
DSP-00576,ORD-18871,not_as_described,2026-03-24,5,pending
DSP-00577,ORD-19584,item_not_received,2026-03-24,15,pending
DSP-00578,ORD-07240,unauthorized_transaction,2026-03-24,7,pending
DSP-00579,ORD-17215,unauthorized_transaction,2026-03-24,11,pending
DSP-00580,ORD-16338,item_not_received,2026-03-24,2,pending
DSP-00581,ORD-06352,duplicate_charge,2026-03-24,10,pending
DSP-00582,ORD-11029,unauthorized_transaction,2026-03-24,17,pending
DSP-00583,ORD-05365,item_not_received,2026-03-24,4,pending
DSP-00584,ORD-07301,item_not_received,2026-03-24,6,pending
DSP-00585,ORD-04564,item_not_received,2026-03-24,10,pending
DSP-00586,ORD-05406,duplicate_charge,2026-03-24,7,pending
DSP-00587,ORD-11594,not_as_described,2026-03-24,3,pending
DSP-00588,ORD-09860,not_as_described,2026-03-24,5,pending
DSP-00589,ORD-00068,item_not_received,2026-03-24,13,pending
DSP-00590,ORD-17939,not_as_described,2026-03-24,5,pending
DSP-00591,ORD-11851,unauthorized_transaction,2026-03-24,4,pending
DSP-00592,ORD-19628,unauthorized_transaction,2026-03-24,5,pending
DSP-00593,ORD-19504,item_not_received,2026-03-24,4,pending
DSP-00594,ORD-15130,unauthorized_transaction,2026-03-24,3,pending
DSP-00595,ORD-10331,not_as_described,2026-03-24,9,pending
DSP-00596,ORD-04269,unauthorized_transaction,2026-03-24,16,pending
DSP-00597,ORD-12954,not_as_described,2026-03-24,7,pending
DSP-00598,ORD-08339,unauthorized_transaction,2026-03-24,15,pending
DSP-00599,ORD-08559,item_not_received,2026-03-24,12,pending
DSP-00600,ORD-15311,unauthorized_transaction,2026-03-25,6,pending
DSP-00601,ORD-11873,unauthorized_transaction,2026-03-25,13,pending
DSP-00602,ORD-06803,not_as_described,2026-03-25,9,pending
DSP-00603,ORD-14110,item_not_received,2026-03-25,12,pending
DSP-00604,ORD-13989,unauthorized_transaction,2026-03-25,5,pending
DSP-00605,ORD-18922,unauthorized_transaction,2026-03-25,14,pending
DSP-00606,ORD-02358,item_not_received,2026-03-25,8,pending
DSP-00607,ORD-13025,unauthorized_transaction,2026-03-25,9,pending
DSP-00608,ORD-19814,item_not_received,2026-03-25,2,pending
DSP-00609,ORD-06997,duplicate_charge,2026-03-25,12,pending
DSP-00610,ORD-11415,unauthorized_transaction,2026-03-25,2,pending
DSP-00611,ORD-17762,not_as_described,2026-03-25,14,pending
DSP-00612,ORD-13929,item_not_received,2026-03-25,8,pending
DSP-00613,ORD-09102,duplicate_charge,2026-03-25,13,pending
DSP-00614,ORD-11164,duplicate_charge,2026-03-25,8,pending
DSP-00615,ORD-04364,item_not_received,2026-03-25,6,pending
DSP-00616,ORD-07945,not_as_described,2026-03-25,13,pending
DSP-00617,ORD-06053,not_as_described,2026-03-25,17,pending
DSP-00618,ORD-15023,item_not_received,2026-03-25,18,pending
DSP-00619,ORD-14042,not_as_described,2026-03-25,7,pending
DSP-00620,ORD-01583,not_as_described,2026-03-25,7,pending
DSP-00621,ORD-04187,item_not_received,2026-03-25,13,pending
DSP-00622,ORD-08093,not_as_described,2026-03-25,5,pending
DSP-00623,ORD-13497,unauthorized_transaction,2026-03-25,6,pending
DSP-00624,ORD-05148,duplicate_charge,2026-03-25,18,pending
DSP-00625,ORD-06071,not_as_described,2026-03-25,3,pending
DSP-00626,ORD-09221,not_as_described,2026-03-25,1,pending
DSP-00627,ORD-10224,item_not_received,2026-03-25,10,pending
DSP-00628,ORD-11914,duplicate_charge,2026-03-25,7,pending
DSP-00629,ORD-11714,unauthorized_transaction,2026-03-25,5,pending
DSP-00630,ORD-06505,not_as_described,2026-03-25,12,pending
DSP-00631,ORD-14690,item_not_received,2026-03-25,5,pending
DSP-00632,ORD-02846,item_not_received,2026-03-25,15,pending
DSP-00633,ORD-16753,not_as_described,2026-03-25,13,pending
DSP-00634,ORD-11987,not_as_described,2026-03-25,1,pending
DSP-00635,ORD-08180,unauthorized_transaction,2026-03-25,4,pending
DSP-00636,ORD-04876,item_not_received,2026-03-25,7,pending
DSP-00637,ORD-00764,item_not_received,2026-03-25,18,pending
DSP-00638,ORD-16103,unauthorized_transaction,2026-03-25,2,pending
DSP-00639,ORD-13324,not_as_described,2026-03-25,17,pending
DSP-00640,ORD-05200,item_not_received,2026-03-25,15,pending
DSP-00641,ORD-14076,item_not_received,2026-03-25,14,pending
DSP-00642,ORD-05724,unauthorized_transaction,2026-03-25,17,pending
DSP-00643,ORD-13473,not_as_described,2026-03-25,18,pending
DSP-00644,ORD-11281,unauthorized_transaction,2026-03-25,16,pending
DSP-00645,ORD-15134,duplicate_charge,2026-03-25,4,pending
DSP-00646,ORD-04597,unauthorized_transaction,2026-03-25,15,pending
DSP-00647,ORD-09461,not_as_described,2026-03-25,2,pending
DSP-00648,ORD-03681,item_not_received,2026-03-25,13,pending
DSP-00649,ORD-12678,item_not_received,2026-03-25,3,pending
DSP-00650,ORD-06665,not_as_described,2026-03-25,17,pending
DSP-00651,ORD-01451,unauthorized_transaction,2026-03-25,1,pending
DSP-00652,ORD-05508,item_not_received,2026-03-25,5,pending
DSP-00653,ORD-10748,unauthorized_transaction,2026-03-25,10,pending
DSP-00654,ORD-17641,not_as_described,2026-03-25,16,pending
DSP-00655,ORD-06235,item_not_received,2026-03-25,5,pending
DSP-00656,ORD-06635,item_not_received,2026-03-25,16,pending
DSP-00657,ORD-09337,not_as_described,2026-03-25,2,pending
DSP-00658,ORD-16274,not_as_described,2026-03-25,18,pending
DSP-00659,ORD-12826,item_not_received,2026-03-25,11,pending
DSP-00660,ORD-06969,duplicate_charge,2026-03-25,11,pending
DSP-00661,ORD-17021,unauthorized_transaction,2026-03-25,15,pending
DSP-00662,ORD-14632,item_not_received,2026-03-25,8,pending
DSP-00663,ORD-05029,unauthorized_transaction,2026-03-25,10,pending
DSP-00664,ORD-07933,item_not_received,2026-03-25,5,pending
DSP-00665,ORD-14819,item_not_received,2026-03-25,1,pending
DSP-00666,ORD-06382,item_not_received,2026-03-25,5,pending
DSP-00667,ORD-07379,unauthorized_transaction,2026-03-25,12,pending
DSP-00668,ORD-17904,not_as_described,2026-03-25,18,pending
DSP-00669,ORD-05514,item_not_received,2026-03-25,17,pending
DSP-00670,ORD-15745,not_as_described,2026-03-25,10,pending
DSP-00671,ORD-02648,duplicate_charge,2026-03-26,3,pending
DSP-00672,ORD-10456,item_not_received,2026-03-26,16,pending
DSP-00673,ORD-11092,not_as_described,2026-03-26,8,pending
DSP-00674,ORD-15764,unauthorized_transaction,2026-03-26,3,pending
DSP-00675,ORD-11127,unauthorized_transaction,2026-03-26,11,pending
DSP-00676,ORD-15853,unauthorized_transaction,2026-03-26,6,pending
DSP-00677,ORD-03783,item_not_received,2026-03-26,7,pending
DSP-00678,ORD-07362,duplicate_charge,2026-03-26,18,pending
DSP-00679,ORD-03603,item_not_received,2026-03-26,14,pending
DSP-00680,ORD-08433,unauthorized_transaction,2026-03-26,5,pending
DSP-00681,ORD-02083,item_not_received,2026-03-26,18,pending
DSP-00682,ORD-11376,not_as_described,2026-03-26,7,pending
DSP-00683,ORD-16731,item_not_received,2026-03-26,6,pending
DSP-00684,ORD-17472,unauthorized_transaction,2026-03-26,5,pending
DSP-00685,ORD-19843,item_not_received,2026-03-26,15,pending
DSP-00686,ORD-04087,unauthorized_transaction,2026-03-26,6,pending
DSP-00687,ORD-06187,not_as_described,2026-03-26,6,pending
DSP-00688,ORD-15525,not_as_described,2026-03-26,12,pending
DSP-00689,ORD-19850,duplicate_charge,2026-03-26,5,pending
DSP-00690,ORD-14842,duplicate_charge,2026-03-26,1,pending
DSP-00691,ORD-02399,item_not_received,2026-03-26,4,pending
DSP-00692,ORD-12197,item_not_received,2026-03-26,2,pending
DSP-00693,ORD-10278,duplicate_charge,2026-03-26,4,pending
DSP-00694,ORD-05063,not_as_described,2026-03-26,3,pending
DSP-00695,ORD-07792,unauthorized_transaction,2026-03-26,10,pending
DSP-00696,ORD-12856,item_not_received,2026-03-26,5,pending
DSP-00697,ORD-04159,not_as_described,2026-03-26,4,pending
DSP-00698,ORD-11339,unauthorized_transaction,2026-03-26,14,pending
DSP-00699,ORD-14536,item_not_received,2026-03-26,12,pending
DSP-00700,ORD-16479,unauthorized_transaction,2026-03-26,8,pending
DSP-00701,ORD-11202,unauthorized_transaction,2026-03-26,2,pending
DSP-00702,ORD-18094,not_as_described,2026-03-26,17,pending
DSP-00703,ORD-08483,unauthorized_transaction,2026-03-26,10,pending
DSP-00704,ORD-15376,not_as_described,2026-03-26,1,pending
DSP-00705,ORD-13722,item_not_received,2026-03-26,10,pending
DSP-00706,ORD-06518,not_as_described,2026-03-26,1,pending
DSP-00707,ORD-10981,duplicate_charge,2026-03-26,8,pending
DSP-00708,ORD-03786,unauthorized_transaction,2026-03-26,8,pending
DSP-00709,ORD-00174,unauthorized_transaction,2026-03-26,11,pending
DSP-00710,ORD-00383,unauthorized_transaction,2026-03-26,11,pending
DSP-00711,ORD-05923,not_as_described,2026-03-26,11,pending
DSP-00712,ORD-17440,item_not_received,2026-03-26,18,pending
DSP-00713,ORD-01824,not_as_described,2026-03-26,10,pending
DSP-00714,ORD-06377,item_not_received,2026-03-26,11,pending
DSP-00715,ORD-01564,unauthorized_transaction,2026-03-26,3,pending
DSP-00716,ORD-06550,unauthorized_transaction,2026-03-26,8,pending
DSP-00717,ORD-08915,unauthorized_transaction,2026-03-26,6,pending
DSP-00718,ORD-13981,not_as_described,2026-03-26,2,pending
DSP-00719,ORD-00357,duplicate_charge,2026-03-26,15,pending
DSP-00720,ORD-02902,unauthorized_transaction,2026-03-26,16,pending
DSP-00721,ORD-08409,not_as_described,2026-03-26,17,pending
DSP-00722,ORD-17925,not_as_described,2026-03-26,2,pending
DSP-00723,ORD-13160,unauthorized_transaction,2026-03-26,3,pending
DSP-00724,ORD-00544,unauthorized_transaction,2026-03-26,10,pending
DSP-00725,ORD-16542,unauthorized_transaction,2026-03-26,2,pending
DSP-00726,ORD-08607,unauthorized_transaction,2026-03-26,8,pending
DSP-00727,ORD-02511,not_as_described,2026-03-26,13,pending
DSP-00728,ORD-01198,item_not_received,2026-03-26,19,pending
DSP-00729,ORD-08977,item_not_received,2026-03-26,1,pending
DSP-00730,ORD-17410,not_as_described,2026-03-26,3,pending
DSP-00731,ORD-13196,item_not_received,2026-03-26,17,pending
DSP-00732,ORD-02327,unauthorized_transaction,2026-03-26,2,pending
DSP-00733,ORD-00929,not_as_described,2026-03-26,13,pending
DSP-00734,ORD-13088,unauthorized_transaction,2026-03-26,1,pending
DSP-00735,ORD-15681,item_not_received,2026-03-26,19,pending
DSP-00736,ORD-13503,not_as_described,2026-03-26,16,pending
DSP-00737,ORD-13849,unauthorized_transaction,2026-03-26,13,pending
DSP-00738,ORD-07878,item_not_received,2026-03-26,9,pending
DSP-00739,ORD-02751,unauthorized_transaction,2026-03-26,4,pending
DSP-00740,ORD-14829,item_not_received,2026-03-26,7,pending
